seasonYear,date,gridID,time,timeSeg,birdMamm,earlierName,eBirdIndiaName2023,number,distance,HSF,remarks
2024 Summer,2024-Apr-23,H16,06:31,2,Bird,,Malabar Whistling-Thrush,1,30,H,
2024 Summer,2024-Apr-23,H16,06:31,2,Bird,,Grey Junglefowl,1,30,H,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Red-whiskered Bulbul,6,0,S,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Velvet-fronted Nuthatch,2,0,S,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),4,0,S,E
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Indian White-eye (Oriental White-eye),2,0,F,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,White-cheeked Barbet (Small Green Barbet),2,50,S,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Puff-throated Babbler,1,30,H,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,G16,06:44,1,Mammal,,JUNGLE STRIPED SQUIRREL,1,5,S,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Malabar Barbet (Crimson-throated Barbet),2,50,H,
2024 Summer,2024-Apr-23,G16,06:44,1,Bird,,Nilgiri Flowerpecker,1,20,S,
2024 Summer,2024-Apr-23,G16,06:44,2,Bird,,Red-whiskered Bulbul,3,0,S,
2024 Summer,2024-Apr-23,G16,06:44,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,G16,06:44,2,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-23,G16,06:44,2,Bird,,Common Tailorbird,1,30,H,
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,White-cheeked Barbet (Small Green Barbet),2,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Red-whiskered Bulbul,1,10,S,"GP, Mixed-flock"
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Velvet-fronted Nuthatch,2,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Yellow-browed Bulbul,2,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Orange Minivet,5,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Bar-winged Flycatcher-shrike,2,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Indian Yellow Tit,2,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Grey-fronted Green-Pigeon (Pompadour Green-Pigeon),1,15,S,
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Chestnut-headed Bee-eater,1,5,S,
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Indian Peafowl,1,20,S,
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Brown-capped Pygmy Woodpecker (Indian Pygmy Woodpecker),1,10,S,Mixed-flock
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Southern Hill Myna,2,10,S,
2024 Summer,2024-Apr-23,G15,06:59,1,Bird,,Malabar Barbet (Crimson-throated Barbet),2,10,S,
2024 Summer,2024-Apr-23,G15,06:59,2,Bird,,Eastern Cattle-Egret,1,10,S,
2024 Summer,2024-Apr-23,G15,06:59,2,Bird,,Indian White-eye (Oriental White-eye),1,10,S,"GP, "
2024 Summer,2024-Apr-23,G15,06:59,2,Bird,,Eastern Cattle-Egret,1,15,S,diff
2024 Summer,2024-Apr-23,G15,06:59,2,Bird,,Southern Hill Myna,4,30,S,
2024 Summer,2024-Apr-23,G15,06:59,2,Bird,,Grey-fronted Green-Pigeon (Pompadour Green-Pigeon),1,20,S,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Forest Wagtail,1,30,F,"E, heard and seen calling"
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Yellow-browed Bulbul,2,20,H,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Malabar Barbet (Crimson-throated Barbet),2,30,H,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Indian Peafowl,1,50,H,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Large-billed Crow,1,30,H,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,G14,07:15,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,07:19
2024 Summer,2024-Apr-23,G14,07:15,2,Bird,,Southern Hill Myna,1,30,H,07:20
2024 Summer,2024-Apr-23,G14,07:15,2,Bird,,Southern Hill Myna,4,30,H,
2024 Summer,2024-Apr-23,G14,07:15,2,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,G14,07:15,2,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-23,G14,07:15,2,Bird,,Red-whiskered Bulbul,2,30,H,
2024 Summer,2024-Apr-23,G14,07:15,2,Bird,,Eastern Cattle-Egret,1,30,S,
2024 Summer,2024-Apr-23,G14,07:15,2,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Summer,2024-Apr-23,F14,07:29,1,Mammal,,NILGIRI LANGUR,1,50,S,
2024 Summer,2024-Apr-23,F14,07:29,1,Bird,,Red-whiskered Bulbul,1,30,H,
2024 Summer,2024-Apr-23,F14,07:29,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-23,F14,07:29,1,Bird,,Southern Hill Myna,4,20,H,
2024 Summer,2024-Apr-23,F14,07:29,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,F14,07:29,1,Bird,,Common Flameback (Goldenbacked Three-toed Woodpecker),2,20,S,
2024 Summer,2024-Apr-23,F14,07:29,1,Bird,,Indian Peafowl,1,50,H,07:33
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Malabar Flameback,1,30,H,
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Orange Minivet,1,20,H,"GP, "
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Grey-breasted Prinia,2,20,H,
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Red-whiskered Bulbul,2,20,H,
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Plum-headed Parakeet,1,30,F,
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Black-throated Munia,1,15,F,"GP, OC"
2024 Summer,2024-Apr-23,F14,07:29,2,Bird,,Little Spiderhunter,1,0,S,
2024 Summer,2024-Apr-23,F15,07:46,1,Mammal,,NILGIRI LANGUR,1,30,S,
2024 Summer,2024-Apr-23,F15,07:46,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,30,H,
2024 Summer,2024-Apr-23,F15,07:46,1,Bird,,Eurasian Hoopoe,1,50,H,
2024 Summer,2024-Apr-23,F15,07:46,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,F15,07:46,1,Bird,,Malabar Flameback,1,50,S,
2024 Summer,2024-Apr-23,F15,07:46,2,Bird,,Velvet-fronted Nuthatch,2,30,S,
2024 Summer,2024-Apr-23,F15,07:46,2,Bird,,Large-billed Crow,2,50,H,
2024 Summer,2024-Apr-23,F15,07:46,2,Bird,,White-cheeked Barbet (Small Green Barbet),2,30,S,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Shikra,1,10,S,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Greater Racket-tailed Drongo,1,10,S,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Common Tailorbird,1,20,H,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Indian White-eye (Oriental White-eye),1,30,H,"GP, "
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Purple Sunbird,1,50,H,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Red-whiskered Bulbul,1,30,S,
2024 Summer,2024-Apr-23,F16,08:01,1,Bird,,Puff-throated Babbler,1,30,H,
2024 Summer,2024-Apr-23,F16,08:01,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,F16,08:01,2,Bird,,Large-billed Crow,1,50,H,
2024 Summer,2024-Apr-23,F16,08:01,2,Bird,,Nilgiri Flowerpecker,1,10,S,
2024 Summer,2024-Apr-23,F16,08:01,2,Bird,,Indian Peafowl,1,50,H,
2024 Summer,2024-Apr-23,F16,08:01,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,50,F,OC
2024 Summer,2024-Apr-23,F16,08:01,2,Bird,,Oriental Magpie-Robin,1,50,H,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Black-hooded Oriole,1,30,H,E
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Red-whiskered Bulbul,4,5,S,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Common Tailorbird,1,10,H,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Large-billed Crow,1,30,H,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Golden-fronted Leafbird (Golden-fronted Chloropsis),2,15,S,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Red-whiskered Bulbul,5,30,S,08:21
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Large-billed Crow,1,30,S,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,E15,08:18,1,Bird,,Black-throated Munia,1,30,F,UC
2024 Summer,2024-Apr-23,E15,08:18,2,Bird,,Chestnut-headed Bee-eater,1,50,F,OC
2024 Summer,2024-Apr-23,E15,08:18,2,Bird,,Shikra,1,50,H,
2024 Summer,2024-Apr-23,E15,08:18,2,Bird,,Malabar Barbet (Crimson-throated Barbet),2,30,H,
2024 Summer,2024-Apr-23,E15,08:18,2,Bird,,Heart-spotted Woodpecker,2,10,S,
2024 Summer,2024-Apr-23,E15,08:18,2,Bird,,Plum-headed Parakeet,1,20,F,OC
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Brown Fish-Owl,1,30,S,E
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Greater Coucal,1,5,H,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Common Tailorbird,1,20,H,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Oriental Magpie-Robin,1,30,H,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Chestnut-headed Bee-eater,1,30,S,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Jungle Myna,2,30,S,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Red-whiskered Bulbul,2,15,S,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Nilgiri Flowerpecker,1,15,H,
2024 Summer,2024-Apr-23,D15,08:37,1,Bird,,Black-throated Munia,2,10,F,OC
2024 Summer,2024-Apr-23,D15,08:37,1,Mammal,,NILGIRI LANGUR,1,50,S,"GP, "
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Orange Minivet,1,30,H,"GP, "
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Black-throated Munia,1,20,S,
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Eurasian Hoopoe,1,50,H,
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Nilgiri Flowerpecker,1,20,F,UC
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Grey-breasted Prinia,1,30,H,
2024 Summer,2024-Apr-23,D15,08:42,2,Birdsp.,,woodpecker sp.,1,30,H,
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Greenish Warbler,1,30,H,X
2024 Summer,2024-Apr-23,D15,08:42,2,Bird,,Puff-throated Babbler,1,30,H,X
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,Indian Scimitar-Babbler,2,50,H,E
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,Black-throated Munia,6,30,S,Feeding on Oclandra seeds
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,Red-whiskered Bulbul,3,30,S,
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,Indian Peafowl,1,30,H,
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,Common Tailorbird,1,50,H,
2024 Summer,2024-Apr-23,E14,09:01,1,Bird,,Forest Wagtail,2,15,F,
2024 Summer,2024-Apr-23,E14,09:01,2,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,E14,09:01,2,Bird,,Red-whiskered Bulbul,1,30,S,"GP, "
2024 Summer,2024-Apr-23,E14,09:01,2,Bird,,Malabar Whistling-Thrush,1,30,H,
2024 Summer,2024-Apr-23,E14,09:01,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Lesser Yellownape,1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Common Tailorbird,1,30,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Greenish Warbler,1,5,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Asian Emerald Dove,1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Great Hornbill (Great Pied Hornbill),1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Yellow-browed Bulbul,1,30,H,"GP, "
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Malabar Grey Hornbill,3,5,S,6.42 AM
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Black-naped Monarch,2,30,S,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,N16,06:39,1,Bird,,Velvet-fronted Nuthatch,2,30,S,
2024 Summer,2024-Apr-23,N16,06:39,2,Bird,,Nilgiri Flowerpecker,1,30,F,UC
2024 Summer,2024-Apr-23,N16,06:39,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,5,H,
2024 Summer,2024-Apr-23,N16,06:39,2,Bird,,Puff-throated Babbler,1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Southern Hill Myna,2,15,S,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Asian Fairy-bluebird,2,15,S,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Yellow-browed Bulbul,2,50,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,White-bellied Treepie,2,0,S,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Lesser Yellownape,1,30,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,30,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,30,H,
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Nilgiri Flowerpecker,1,20,F,UC
2024 Summer,2024-Apr-23,N15,06:59,1,Bird,,Southern Hill Myna,2,0,S,
2024 Summer,2024-Apr-23,N15,06:59,2,Bird,,Velvet-fronted Nuthatch,2,0,H,
2024 Summer,2024-Apr-23,N15,06:59,2,Bird,,Greenish Warbler,1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,2,Bird,,Malabar Imperial-Pigeon,1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,2,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,N15,06:59,2,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Greater Racket-tailed Drongo,2,30,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Grey Junglefowl,1,30,S,E
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Asian Emerald Dove,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Asian Fairy-bluebird,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Orange Minivet,1,30,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Asian Fairy-bluebird,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Malabar Flameback,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,1,Bird,,Little Spiderhunter,1,30,F,UC
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Little Spiderhunter,1,20,H,
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Lesser Yellownape,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Brown-cheeked Fulvetta,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Malabar Flameback,1,15,H,
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Malabar Grey Hornbill,1,50,H,
2024 Summer,2024-Apr-23,N14,07:15,2,Bird,,Grey-headed Canary-Flycatcher,1,30,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Little Spiderhunter,1,15,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,White-bellied Treepie,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Nilgiri Flowerpecker,1,20,F,UC
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Malabar Flameback,1,20,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Malabar Woodshrike,1,30,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Large-billed Crow,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,2,Bird,,Black-naped Monarch,1,20,H,
2024 Summer,2024-Apr-23,N13,07:29,2,Bird,,Puff-throated Babbler,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,2,Bird,,Malabar Grey Hornbill,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,2,Bird,,Southern Hill Myna,1,50,H,
2024 Summer,2024-Apr-23,N13,07:29,2,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Puff-throated Babbler,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Yellow-browed Bulbul,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Orange Minivet,1,15,H,"GP, "
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Bar-winged Flycatcher-shrike,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Little Spiderhunter,1,15,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Black-naped Monarch,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Nilgiri Flowerpecker,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Brown-cheeked Fulvetta,1,30,H,"GP, "
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Malabar Woodshrike,2,20,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Summer,2024-Apr-23,N12,07:46,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,N12,07:46,2,Mammal,,MALABAR GIANT SQUIRREL,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,2,Bird,,White-bellied Treepie,1,30,H,
2024 Summer,2024-Apr-23,N12,07:46,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,F,UC
2024 Summer,2024-Apr-23,N12,07:46,2,Bird,,Velvet-fronted Nuthatch,1,30,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,White-bellied Blue Flycatcher,1,10,S,Male
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Black-naped Monarch,2,15,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Yellow-browed Bulbul,1,15,S,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,0,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Malabar Woodshrike,1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Indian White-eye (Oriental White-eye),1,30,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Orange Minivet,1,0,F,"GP, OC"
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Malabar Grey Hornbill,1,30,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Brown-cheeked Fulvetta,1,30,H,"GP, "
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,1,Bird,,Black-rumped Flameback (Lesser Goldenbacked Woodpecker),1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Indian Scimitar-Babbler,1,30,H,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Malabar Woodshrike,1,30,H,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,0,S,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Malabar Trogon,1,30,H,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Lesser Yellownape,1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Grey-fronted Green-Pigeon (Pompadour Green-Pigeon),1,50,H,
2024 Summer,2024-Apr-23,N11,08:03,2,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Brown-cheeked Fulvetta,1,50,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Malabar Grey Hornbill,1,30,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Greenish Warbler,1,30,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Mammal,,NILGIRI LANGUR,1,5,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,5,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Indian White-eye (Oriental White-eye),2,15,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Malabar Woodshrike,1,20,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Greater Racket-tailed Drongo,20,50,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Brown-cheeked Fulvetta,1,50,H,"GP, "
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Southern Hill Myna,1,5,F,"GP, OC"
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,5,H,
2024 Summer,2024-Apr-23,N10,08:19,1,Bird,,Nilgiri Flowerpecker,1,5,H,
2024 Summer,2024-Apr-23,N10,08:19,2,Bird,,White-cheeked Barbet (Small Green Barbet),2,50,H,
2024 Summer,2024-Apr-23,N10,08:19,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-23,N10,08:19,2,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,8:26 first cicada call of the morning
2024 Summer,2024-Apr-23,N10,08:19,2,Bird,,Indian White-eye (Oriental White-eye),3,5,S,
2024 Summer,2024-Apr-23,N09,08:34,1,Bird,,Malabar Imperial-Pigeon,2,30,H,
2024 Summer,2024-Apr-23,N09,08:34,1,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,N09,08:34,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,30,H,
2024 Summer,2024-Apr-23,N09,08:34,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,N09,08:34,1,Mammal,,NILGIRI LANGUR,1,50,H,
