seasonYear,date,gridID,start_time,timeSeg,birdMamm,common_name,number,distance,HSF,remarks,scientific_name
2024 Winter,2024-Dec-18,G06,6:50,1,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Winter,2024-Dec-18,G06,6:50,1,Bird,Common Tailorbird,1,50,H,,Orthotomus sutorius
2024 Winter,2024-Dec-18,G06,6:50,1,Bird,Red-whiskered Bulbul,1,50,H,,Pycnonotus jocosus
2024 Winter,2024-Dec-18,G06,6:50,1,Bird,Green Warbler,1,50,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,G06,6:54,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Winter,2024-Dec-18,G06,6:54,2,Bird,Chestnut-headed Bee-eater,4,50,S,,Merops leschenaulti
2024 Winter,2024-Dec-18,G06,6:56,2,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,G06,6:57,2,Bird,Crimson-backed Sunbird,1,50,H,,Leptocoma minima
2024 Winter,2024-Dec-18,H06,7:06,1,Bird,Yellow-browed Bulbul,1,30,H,,Iole indica
2024 Winter,2024-Dec-18,H06,7:06,1,Bird,Velvet-fronted Nuthatch,2,30,H,,Sitta frontalis
2024 Winter,2024-Dec-18,H06,7:06,1,Bird,Vernal Hanging-Parrot,1,0,F,OC,Loriculus vernalis
2024 Winter,2024-Dec-18,H06,7:06,1,Bird,Chestnut-headed Bee-eater,1,50,H,,Merops leschenaulti
2024 Winter,2024-Dec-18,H06,7:08,1,Bird,Green Warbler,1,50,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,H06,7:08,1,Bird,Nilgiri Flowerpecker,1,50,F,UC,Dicaeum concolor
2024 Winter,2024-Dec-18,H06,7:08,1,Bird,Crimson-backed Sunbird,1,50,H,,Leptocoma minima
2024 Winter,2024-Dec-18,H06,7:11,2,Bird,Chestnut-headed Bee-eater,1,50,H,,Merops leschenaulti
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Orange Minivet,2,30,S,,Pericrocotus flammeus
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Bar-winged Flycatcher-shrike,1,30,H,,Hemipus picatus
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Malabar Woodshrike,2,10,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Southern Hill Myna,1,15,H,,Gracula indica
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Vernal Hanging-Parrot,1,15,H,,Loriculus vernalis
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Yellow-browed Bulbul,1,20,H,,Iole indica
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Asian Fairy-bluebird,1,50,H,,Irena puella
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Greater Racket-tailed Drongo,1,20,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Velvet-fronted Nuthatch,1,50,H,X,Sitta frontalis
2024 Winter,2024-Dec-18,H06,7:12,2,Bird,Indian White-eye,1,50,H,X,Zosterops palpebrosus
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Greenish Warbler,1,0,H,E,Phylloscopus trochiloides
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Chestnut-headed Bee-eater,1,50,H,,Merops leschenaulti
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Green Warbler,1,50,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Nilgiri Flowerpecker,1,0,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Indian Golden Oriole,1,20,H,,Oriolus kundoo
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,I06,7:23,1,Bird,Crimson-backed Sunbird,2,0,H,,Leptocoma minima
2024 Winter,2024-Dec-18,I06,7:23,2,Bird,Malabar Woodshrike,1,50,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,I06,7:23,2,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Winter,2024-Dec-18,I06,7:23,2,Bird,Large-billed Leaf Warbler,1,50,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,I06,7:23,2,Bird,Bronzed Drongo,1,50,H,,Dicrurus aeneus
2024 Winter,2024-Dec-18,I06,7:23,2,Bird,Velvet-fronted Nuthatch,1,50,H,X,Sitta frontalis
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Square-tailed Bulbul,1,30,H,,Hypsipetes ganeesa
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Crimson-backed Sunbird,2,50,H,,Leptocoma minima
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Yellow-browed Bulbul,1,30,H,,Iole indica
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Greenish Warbler,1,30,H,,Phylloscopus trochiloides
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Vernal Hanging-Parrot,1,30,F,OC,Loriculus vernalis
2024 Winter,2024-Dec-18,J06,7:38,1,Bird,Indian White-eye,1,20,H,,Zosterops palpebrosus
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Asian Fairy-bluebird,1,30,H,,Irena puella
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Square-tailed Bulbul,4,10,F,OC,Hypsipetes ganeesa
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Green Warbler,1,20,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Crimson-backed Sunbird,2,30,H,,Leptocoma minima
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Vernal Hanging-Parrot,1,50,H,,Loriculus vernalis
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Large-billed Leaf Warbler,1,50,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Chestnut-headed Bee-eater,2,50,H,,Merops leschenaulti
2024 Winter,2024-Dec-18,J06,7:38,2,Bird,Grey Junglefowl,1,50,H,X,Gallus sonneratii
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Speckled Piculet,1,50,H,E,Picumnus innominatus
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Malabar Woodshrike,3,50,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Green Warbler,1,50,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Nilgiri Flowerpecker,1,30,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Large-billed Leaf Warbler,1,30,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,K05,7:55,1,Bird,Green Warbler,1,30,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Velvet-fronted Nuthatch,1,50,H,,Sitta frontalis
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Crimson-backed Sunbird,1,30,H,,Leptocoma minima
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Malabar Trogon,1,30,H,,Harpactes fasciatus
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Vernal Hanging-Parrot,1,50,H,,Loriculus vernalis
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Bar-winged Flycatcher-shrike,1,50,H,,Hemipus picatus
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Winter,2024-Dec-18,K05,7:55,2,Bird,White-bellied Woodpecker,1,0,S,,Dryocopus javensis
2024 Winter,2024-Dec-18,L05,8:13,1,Bird,Crimson-backed Sunbird,3,0,S,,Leptocoma minima
2024 Winter,2024-Dec-18,L05,8:13,1,Bird,Green Warbler,2,5,S,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,L05,8:13,1,Bird,Large-billed Leaf Warbler,1,15,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,L05,8:13,1,Bird,Malabar Woodshrike,1,30,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,L05,8:13,1,Bird,Yellow-browed Bulbul,1,15,H,,Iole indica
2024 Winter,2024-Dec-18,L05,8:18,2,Bird,Nilgiri Flowerpecker,1,0,S,,Dicaeum concolor
2024 Winter,2024-Dec-18,L05,8:18,2,Bird,Velvet-fronted Nuthatch,1,50,H,,Sitta frontalis
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Greenish Warbler,1,20,H,,Phylloscopus trochiloides
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Large-billed Leaf Warbler,1,50,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Nilgiri Flowerpecker,1,10,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Winter,2024-Dec-18,L04,8:35,1,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,L04,8:38,1,Bird,Grey-fronted Green-Pigeon,1,50,H,,Treron affinis
2024 Winter,2024-Dec-18,L04,8:38,1,Bird,Orange Minivet,3,20,S,,Pericrocotus flammeus
2024 Winter,2024-Dec-18,L04,8:38,2,Bird,Velvet-fronted Nuthatch,2,50,H,,Sitta frontalis
2024 Winter,2024-Dec-18,L04,8:38,2,Bird,Nilgiri Flowerpecker,2,0,S,,Dicaeum concolor
2024 Winter,2024-Dec-18,L04,8:38,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,L04,8:38,2,Bird,Vernal Hanging-Parrot,1,50,F,OC,Loriculus vernalis
2024 Winter,2024-Dec-18,L04,8:38,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Crested Serpent-Eagle,1,0,S,E,Spilornis cheela
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Crimson-backed Sunbird,1,15,H,,Leptocoma minima
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Black-rumped Flameback,1,50,H,,Dinopium benghalense
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Large-billed Leaf Warbler,1,50,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Malabar Woodshrike,1,50,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Green Warbler,1,20,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,K04,8:51,1,Bird,Yellow-browed Bulbul,1,20,F,UC,Iole indica
2024 Winter,2024-Dec-18,K04,8:51,2,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Winter,2024-Dec-18,K04,8:51,2,Bird,Indian Golden Oriole,1,50,H,,Oriolus kundoo
2024 Winter,2024-Dec-18,K04,8:51,2,Bird,Orange Minivet,1,50,H,,Pericrocotus flammeus
2024 Winter,2024-Dec-18,K04,8:51,2,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,K04,8:51,2,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,K04,8:59,2,Bird,Asian Fairy-bluebird,1,50,H,,Irena puella
2024 Winter,2024-Dec-18,K04,8:59,2,Bird,Vernal Hanging-Parrot,1,50,F,OC,Loriculus vernalis
2024 Winter,2024-Dec-18,J04,9:08,1,Bird,Green Warbler,1,0,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,J04,9:08,1,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Winter,2024-Dec-18,J04,9:08,1,Bird,Crested Serpent-Eagle,1,50,H,,Spilornis cheela
2024 Winter,2024-Dec-18,J04,9:08,1,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,J04,9:08,1,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Winter,2024-Dec-18,J04,9:08,1,Bird,Nilgiri Flowerpecker,1,50,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,J04,9:10,1,Bird,Grey Wagtail,1,10,F,UC,Motacilla cinerea
2024 Winter,2024-Dec-18,J04,9:10,1,Bird,Asian Fairy-bluebird,1,50,H,,Irena puella
2024 Winter,2024-Dec-18,J04,9:10,1,Bird,Malabar Woodshrike,1,50,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,J04,9:10,1,Bird,Large-billed Leaf Warbler,1,50,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,J04,9:10,1,Bird,Brown-cheeked Fulvetta,1,50,H,,Alcippe poioicephala
2024 Winter,2024-Dec-18,J04,9:13,1,Bird,Velvet-fronted Nuthatch,1,30,H,,Sitta frontalis
2024 Winter,2024-Dec-18,J04,9:13,2,Bird,Crimson-backed Sunbird,1,10,S,,Leptocoma minima
2024 Winter,2024-Dec-18,J04,9:13,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,J04,9:13,2,Bird,Vernal Hanging-Parrot,1,50,H,,Loriculus vernalis
2024 Winter,2024-Dec-18,J04,9:13,2,Bird,Stork-billed Kingfisher,1,30,F,,Pelargopsis capensis
2024 Winter,2024-Dec-18,J04,9:13,2,Bird,Malabar Flameback,1,50,H,,Chrysocolaptes socialis
2024 Winter,2024-Dec-18,J04,9:13,2,Bird,Stork-billed Kingfisher,1,0,H,2 individuals,Pelargopsis capensis
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Greater Racket-tailed Drongo,1,10,S,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Yellow-browed Bulbul,2,20,H,,Iole indica
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Malabar Trogon,2,30,H,,Harpactes fasciatus
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Green Warbler,1,50,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Vernal Hanging-Parrot,1,50,H,,Loriculus vernalis
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Crimson-backed Sunbird,1,15,H,,Leptocoma minima
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Winter,2024-Dec-18,J05,9:25,1,Bird,Large-billed Leaf Warbler,1,50,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,Indian White-eye,1,20,H,,Zosterops palpebrosus
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,Malabar Woodshrike,1,50,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,Malabar Grey Hornbill,1,30,S,,Ocyceros griseus
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,Black-rumped Flameback,2,30,S,,Dinopium benghalense
2024 Winter,2024-Dec-18,J05,9:32,2,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Indian Scimitar-Babbler,2,30,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Vernal Hanging-Parrot,1,10,F,OC,Loriculus vernalis
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Asian Emerald Dove,1,30,H,,Chalcophaps indica
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Greater Racket-tailed Drongo,1,30,S,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Greenish Warbler,1,20,H,,Phylloscopus trochiloides
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Grey-fronted Green-Pigeon,1,30,H,,Treron affinis
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Square-tailed Bulbul,1,50,H,,Hypsipetes ganeesa
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Large-billed Leaf Warbler,1,30,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Vernal Hanging-Parrot,1,20,H,,Loriculus vernalis
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Green Warbler,1,5,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,N11,6:44,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Nilgiri Flowerpecker,1,5,S,,Dicaeum concolor
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Indian Golden Oriole,2,5,F,OC,Oriolus kundoo
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Malabar Trogon,1,30,H,,Harpactes fasciatus
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Yellow-browed Bulbul,1,30,S,,Iole indica
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Chestnut-headed Bee-eater,1,50,H,,Merops leschenaulti
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Winter,2024-Dec-18,N11,6:44,2,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Greater Racket-tailed Drongo,1,20,S,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Yellow-browed Bulbul,2,30,H,,Iole indica
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Malabar Grey Hornbill,1,0,S,Male,Ocyceros griseus
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Malabar Woodshrike,2,30,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Greater Racket-tailed Drongo,1,10,S,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Malabar Imperial-Pigeon,1,10,H,,Ducula cuprea
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,White-cheeked Barbet,1,20,S,,Psilopogon viridis
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Chestnut-headed Bee-eater,1,30,H,,Merops leschenaulti
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Asian Emerald Dove,1,50,H,,Chalcophaps indica
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Large-billed Crow,1,50,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Green Warbler,1,20,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Malabar Trogon,1,30,H,,Harpactes fasciatus
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Rusty-tailed Flycatcher,1,20,H,,Ficedula ruficauda
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Orange-headed Thrush,1,10,H,,Geokichla citrina
2024 Winter,2024-Dec-18,N10,6:58,1,Bird,Crimson-backed Sunbird,1,10,H,,Leptocoma minima
2024 Winter,2024-Dec-18,N10,6:58,2,Bird,Yellow-browed Bulbul,2,10,H,,Iole indica
2024 Winter,2024-Dec-18,N10,6:58,2,Bird,Crimson-backed Sunbird,1,5,S,,Leptocoma minima
2024 Winter,2024-Dec-18,N10,6:58,2,Bird,Black-rumped Flameback,1,30,H,,Dinopium benghalense
2024 Winter,2024-Dec-18,N10,6:58,2,Bird,Green Warbler,1,5,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,N10,6:58,2,Bird,Indian Scimitar-Babbler,2,30,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Grey-fronted Green-Pigeon,1,30,H,,Treron affinis
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Asian Fairy-bluebird,1,50,H,,Irena puella
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Asian Fairy-bluebird,1,30,H,,Irena puella
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Yellow-browed Bulbul,2,30,H,,Iole indica
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Nilgiri Flowerpecker,1,10,H,,Dicaeum concolor
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Vernal Hanging-Parrot,1,10,S,,Loriculus vernalis
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Large-billed Leaf Warbler,1,20,H,,Phylloscopus magnirostris
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Crimson-backed Sunbird,1,10,H,,Leptocoma minima
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,N09,7:12,1,Bird,Large-billed Crow,1,30,H,,Corvus macrorhynchos
2024 Winter,2024-Dec-18,N09,7:12,2,Bird,Brown-cheeked Fulvetta,1,30,H,,Alcippe poioicephala
2024 Winter,2024-Dec-18,N09,7:12,2,Bird,Golden-fronted Leafbird,1,30,H,,Chloropsis aurifrons
2024 Winter,2024-Dec-18,N09,7:12,2,Bird,Velvet-fronted Nuthatch,1,50,H,,Sitta frontalis
2024 Winter,2024-Dec-18,N09,7:12,2,Bird,Greenish Warbler,1,0,H,,Phylloscopus trochiloides
2024 Winter,2024-Dec-18,N09,7:12,2,Bird,Puff-throated Babbler,1,50,H,,Pellorneum ruficeps
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Greater Racket-tailed Drongo,3,20,S,,Dicrurus paradiseus
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,White-bellied Treepie,2,30,H,,Dendrocitta leucogastra
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Crimson-backed Sunbird,1,0,H,,Leptocoma minima
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Indian Yellow Tit,1,5,H,,Machlolophus aplonotus
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Malabar Woodshrike,2,20,H,,Tephrodornis sylvicola
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Southern Hill Myna,2,20,H,,Gracula indica
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Velvet-fronted Nuthatch,2,20,S,,Sitta frontalis
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Rusty-tailed Flycatcher,1,20,H,,Ficedula ruficauda
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Crimson-backed Sunbird,1,0,S,,Leptocoma minima
2024 Winter,2024-Dec-18,O08,7:28,1,Bird,Asian Fairy-bluebird,1,20,S,,Irena puella
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,White-throated Kingfisher,1,30,H,,Halcyon smyrnensis
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Green Warbler,1,10,H,,Phylloscopus nitidus
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Orange Minivet,3,20,S,"1 male, 2 female",Pericrocotus flammeus
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Bar-winged Flycatcher-shrike,1,30,H,,Hemipus picatus
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Crimson-backed Sunbird,1,0,S,Singing,Leptocoma minima
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Greenish Warbler,1,5,H,,Phylloscopus trochiloides
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,Yellow-browed Bulbul,2,10,S,,Iole indica
2024 Winter,2024-Dec-18,O08,7:28,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
